id,country,region,city,language,gender,birth_year,birth_month,last_ia_timestamp,optin_channel
005056BFF94F1EDCB99B20DC78EDD6C6,LA,,,E,,,,,
005056BFF94F1EDCB99B20DC78A996C6,LA,,,E,,,,,
005056BFF94F1EDCB99B20DAE410B6C6,LA,,,E,,,,,
005056BFF94F1EDCB99B20DAE401B6C6,LA,,,E,,,,,
005056BFF94F1EDCBA98661D5E2579D3,LA,,,E,,,,,
005056B864471EEAA1950F56933B53FD,LA,,,E,,,,,
005056BFAFAF1EDC97B6544DFC03DC01,LA,,,E,,,,,Y
005056BFF94F1EDCB99B4B2BD24378F7,LA,,,,,,,,Y
005056BFF94F1EEC87DAE23C13E3413B,LA,,,E,,,,,Y
005056BFAFAF1EDCBEA8CCFD7E0819D4,LA,,,E,,,,,
005056BFF94F1EDCB99B20E2DD4C76C6,LA,,,E,,,,,
005056BFF94F1EDCA2D20FAA7CC1E645,LA,,,E,,,,,Y
005056BF63C01EECB99DCD19537D9CAA,LA,,,,,,,,N
005056BFAFAF1EDCBEA8CCDE873FD9D4,LA,,,E,,,,,
005056BFF94F1EEC9DA896A96D41F658,LA,,,E,,,,,N
005056BFF94F1EECAE9B11713FC108CF,LA,,,,,,,,N
005056BFAFAF1EECB291D08B2CAFF928,LA,,,E,,,,,
005056B829D81ED9B29A19747B95C8CA,LA,13,,E,,,,,
005056BFAFAF1EECB291E5DCD21B7A49,LA,,,E,,,,,
005056BFAFAF1EECB291ECBEA1A6FA53,LA,,,E,,,,,
005056BFAFAF1EECB291F3F1B66C3A57,LA,,,E,,,,,
005056BFAFAF1EDCBEA8939CAF839653,LA,,,E,,,,,
005056BF63C01EDCB3F3DBD901572F06,LA,,,E,,,,,
005056BF63C01EDCB3F3DBD710CD2F06,LA,,,E,,,,,
005056BF63C01EDCB3F3DBD7109D8F06,LA,,,E,,,,,
005056BFAFAF1EDCBEA8939CAF669653,LA,13,,E,,,,,
005056BFC8E81EDCBFBF895D1B81066E,LA,,,E,,,,,
005056BFAFAF1EECB292092096647B79,LA,,,E,,,,,
005056BFAFAF1EECB29217A964EFBC9C,LA,,,E,,,,,
005056BF63C01EECB5F04334918D6536,LA,,,,,,,,Y
005056BFAFAF1EDCBEA89399DC45F653,LA,,,E,,,,,
005056BFC8E81EDCBFBF89585299A66E,LA,,,E,,,,,
005056BFF94F1EDCB2F927F616C393FE,LA,,,,,,,,Y
005056BFF94F1EDCB98204BD73643DF0,LA,,,E,,,,,
005056BFF94F1EDCB98204BBFF893DF0,LA,,,E,,,,,
005056BFC8E81EDCBFBF89585244866E,LA,13,,E,,,,,
005056BFF94F1EDCB98204BBFF20BDF0,LA,,,E,,,,,
005056BFF94F1EDCB98204BA8848FDF0,LA,01,,E,,,,,
005056BFC8E81EDCBFBF8956DB3EE66E,LA,,,E,,,,,
005056BFAFAF1EECB292485ADD7F5EF7,LA,,,,,,,,Y
005056BFF94F1EDCB2F92CCE913DD402,LA,,,,,,,,Y
005056BFAFAF1EDCBEA893881F135653,LA,,,E,,,,,
005056BFAFAF1EECB2924D3AB0D1BEFA,LA,,,,,,,,Y
005056BFAFAF1EDCBEA893881F0A1653,LA,,,E,,,,,
005056BFC8E81EDCBFBF894AEA14266E,LA,,,E,,,,,
005056BFC8E81EDCBFBF894AEA0BC66E,LA,,,E,,,,,
005056BFAFAF1EECB2925204DD849EFD,LA,,,,,,,,Y
005056BF63C01EDCB3F3E351DA294F0B,LA,,,E,,,,,
005056BF63C01EDCB3F3E351D9F6EF0B,LA,,,E,,,,,
005056BFAFAF1EDBBD8CCDFC952B524E,LA,,,E,,,,,Y
005056BF63C01EDC90DFC43931C8FF6C,LA,,,E,,,,,Y
005056BF63C01EDCB3F3E34EAD54EF0B,LA,,,E,,,,,
005056BFAFAF1EDCB292606F6F9A401F,LA,,,,,,,,N
005056BFC8E81EDCBF8D41D8A47887F0,LA,13,นครหลวงเวียงจันทร์,E,,,,,
005056BFAFAF1EECBCC65631C36EBC18,LA,13,,E,,,,,
005056BFF94F1EECB2FC438BA3A93B34,LA,,,,,,,,Y
005056BFC8E81EEC85F8D9F0E2B869F4,LA,,,E,,,,,Y
005056BFF94F1EDCB9820B0B5AD5BDF2,LA,,,E,,,,,
005056BFF94F1EDCB9820B0B5ACF7DF2,LA,13,,E,,,,,
005056BFC8E81EDD80F0A21D88BCA863,LA,,,E,,,,,
005056BFF94F1EDCB9820B0A02A73DF2,LA,,,E,,,,,
005056BFF94F1EDCB9820B08A3C89DF2,LA,,,E,,,,,
005056BFC8E81EDD80F0A219AC250863,LA,,,E,,,,,
005056BFC8E81EDD80F0A217E12E0863,LA,,,E,,,,,
005056BFC8E81EDD80F0A217E0FAC863,LA,,,E,,,,,
005056BFC8E81EECB4F1A33342BE5771,LA,13,,E,,,,,
005056BFC8E81EECB4F1A331A01E3771,LA,,,E,,,,,
005056BFC8E81EECB4F1A3319FF7D771,LA,,,E,,,,,
005056BFC8E81EECB4F1A32DD838B771,LA,,,E,,,,,
005056BF63C01EDCB3F3F1D6C6D0D023,LA,,,E,,,,,
005056BFF94F1EEC96D1104408EF993D,LA,12,,E,,,,,
005056BFC8E81EDCBFBF8FE2BDC5A673,LA,,,E,,,,,
005056BFC8E81EDCBFBF8FE2BDAD8673,LA,,,E,,,,,
005056BF63C01EDCB3F3F9537244F029,LA,,,E,,,,,
005056BF63C01EDCB3F3F951A8C85029,LA,,,E,,,,,
005056BF63C01EDCA6AD8087F07B9A4C,LA,,,E,,,,,Y
005056BF63C01EDC99FD1B373786032C,LA,,,E,,,,,Y
005056BF63C01EDCB3F3F94AA1F4B029,LA,,,E,,,,,
005056BFC8E81EDC91F67F9D448E0234,LA,,,E,,,,,Y
005056BFC8E81EECB4F1AA5AD63BD778,LA,13,นครหลวง,E,,,,,
005056BFF94F1EDCABBD9BFEA07494EC,LA,,,E,,,,,Y
005056BFC8E81EECB4F1AA57C6789778,LA,13,,E,,,,,
005056BFC8E81EECB4F1AA40FAA2F778,LA,,,E,,,,,
005056BFC8E81EECB4F1AA40FA5D1778,LA,,,E,,,,,
005056BFC8E81EDCB6A22610F7E17F4A,LA,,,E,,,,,Y
005056BF63C01EECB4D89CFC5168A9D3,LA,13,นครหลวง,E,,,,,
005056BFC8E81EECABD3DD4A6E4E7A79,LA,12,,E,,,,,
005056BF63C01EDCB3F400F253035136,LA,,,E,,,,,
005056BF63C01EDCB3F400F09636F136,LA,,,E,,,,,
005056BFC8E81EECB4F1B162269AD876,LA,,,E,,,,,
005056BFC8E81EECB4F1B160ADE13876,LA,12,,E,,,,,
005056BFC8E81EECB4F1B154E2295876,LA,13,,E,,,,,
005056BFC8E81EECB4F1B154E21F5876,LA,12,,E,,,,,
005056BFF94F1EEC99E38BE727AB7C57,LA,04,,E,,,,,
005056BF63C01EECB38F8E269EAED071,LA,,,E,,,,,
005056BF63C01EECB38F8E269E5F5071,LA,13,,E,,,,,
005056BFC8E81EDCBFBF8FDDD9D64673,LA,13,นครหลวงเวียงจันทร์,E,,,,,
005056BF63C01EECB38F8E233A11D071,LA,04,,E,,,,,
005056BF63C01EECB38F8E2339BA7071,LA,,,E,,,,,
005056BF63C01EECB38F8E2339B87071,LA,,,E,,,,,
005056BF63C01EECB38F8E2339977071,LA,,,E,,,,,
005056BF63C01EDCB3F4086A52059139,LA,,,E,,,,,
005056BF63C01EDCB3F408685EE05139,LA,,,E,,,,,
005056BF63C01EDCB3F4086476089139,LA,,,E,,,,,
005056BF63C01EDCB3F408628466F139,LA,,,E,,,,,
005056BF63C01EDCB3F4084822F93139,LA,,,E,,,,,
005056BFC8E81EDCBFBF8FDDD9BA8673,LA,,,E,,,,,
005056BF63C01EECB38F9767394C7085,LA,13,,E,,,,,
005056BF63C01EECB38F976397949085,LA,,,E,,,,,
005056BF63C01EECB38F976397929085,LA,12,,E,,,,,
005056BFC8E81EECB4F1B8D15FD5187B,LA,13,,E,,,,,
005056BFC8E81EECB4F1B8D15FB0787B,LA,13,,E,,,,,
005056BFC8E81EECB4F1B8B7A4F1787B,LA,13,,E,,,,,
005056BF63C01EECB38F9FD2E173D168,LA,,,E,,,,,
005056BF63C01EECB38F9FD046A49168,LA,,,E,,,,,
005056BF63C01EECB38F9FCEF5C87168,LA,,,E,,,,,
005056BF63C01EECB38F9FBA6BC51168,LA,,,E,,,,,
005056BF63C01EECB38FA94652829176,LA,13,,E,,,,,
005056BF63C01EECB38FA94652567176,LA,13,,E,,,,,
005056BF63C01EECB38FA93045715176,LA,13,,E,,,,,
005056B829D81EEB86D6D775A0B17A22,LA,13,,E,,,,,
005056BF63C01EECB38FB284000C7260,LA,13,,E,,,,,
0017A47705F21ED6B5F68628AF90294F,LA,13,VTE CAPITAL,E,,,,2013-12-24T11:20:26Z,Y
005056BF63C01EECB38FB2825E0F5260,LA,13,,E,,,,,
005056BF63C01EECB38FB267D1DBB260,LA,13,แขวงเวียงจันทร์,E,,,,,
005056BFF94F1EDCB5F25AB53E331DF1,LA,,,,,,,,Y
005056BFC8E81EECB4F1C0B019415883,LA,,,E,,,,,
005056BFF94F1EDCB9821211C399BE01,LA,13,,E,,,,,
005056BF63C01EECB38FBC87454F726D,LA,,,E,,,,,
005056BF63C01EECB38FBC852F5DD26D,LA,13,,E,,,,,
005056BF63C01EECB38FBC743048526D,LA,,,E,,,,,
005056BF63C01EDCB3F42300B121B240,LA,,,E,,,,,
005056BFC8E81EECB4F1C0960C0CD883,LA,,,E,,,,,
005056BFC8E81EECB4F1C0960BF37883,LA,13,,E,,,,,
005056BF63C01EECB38FD05314BD735E,LA,,,E,,,,,
005056BF63C01EDCB3F4342E4C19334A,LA,,,,,,,,N
005056BF63C01EECB38FE62CD9DE144C,LA,,,E,,,,,
005056BFC8E81EECB4F1CAB2BDFE7983,LA,,,E,,,,,
005056BF63C01EECB38FEF0F81A75455,LA,,,E,,,,,
005056BF63C01EECB38FEEFEF48D5455,LA,,,E,,,,,
005056BFC8E81EECB4F1CAACD4573983,LA,,,E,,,,,
005056BF63C01EECB38FF752D58CF548,LA,,,E,,,,,
005056BF63C01EECB38FFFC7C712D54E,LA,,,E,,,,,
005056BF63C01EECB38FFFB17630754E,LA,,,E,,,,,
005056BF63C01EECB3900984726B5591,LA,,,E,,,,,
005056BFAFAF1EECBFA69B0E1E58BCE0,LA,13,นครหลวง,E,,,,,
005056BFF94F1EECB9FFF9F23C215BB1,LA,,,,,,,,Y
005056BF63C01EDCA7AD87C417F5FD9D,LA,,,,,,,,Y
005056B85CC51ED9B1B5804711CF1BFB,LA,12,,E,,,,,
005056B864471EEB84C304985A3D9F73,LA,,,E,,,,,
005056BFC8E81EECB4F1D2CFD514F98A,LA,13,นครหลวงเวียงจันทร์,E,,,,,
005056BFC8E81EDD80F0AA8542DB8865,LA,,,E,,,,,
005056BFF94F1EDC9DDA5CB8E9EDA24D,LA,12,,E,,,,,
005056BFC8E81EDC87C130CCF21B2C78,LA,12,,E,,,,,
005056BFF94F1EDCB982193201B1FF06,LA,,,E,,,,,
005056BF63C01EDCB3F451F9EA383465,LA,,,,,,,,Y
005056BFF94F1EDCB982192E879BFF06,LA,13,นครหลวง,E,,,,,
005056B85CC51EDABEB6D91290503F67,LA,,,E,,,,,
005056BFC8E81EDCBFBF966D89ECC675,LA,,,E,,,,,
005056BFC8E81EDCBFBF966D89E6E675,LA,13,,E,,,,,
005056BFF94F1EDCB392469C58590DD5,LA,,,,,,,,Y
005056BFF94F1EDCB3924B88AE40EDD5,LA,,,,,,,,Y
005056BFAFAF1EDCBEA899CEE8D8D656,LA,,,E,,,,,
005056BF63C01EDCB3F45837804D34D8,LA,,,,,,,,N
005056BFF94F1EDCB392507BE6566DD8,LA,,,,,,,,Y
005056BFAFAF1EDCBEA899CEE8A43656,LA,13,,E,,,,,
005056BF63C01EDCB3F458341742F4D8,LA,,,,,,,,Y
005056BFC8E81EECB4F1D9EDA1DC7990,LA,,,E,,,,,
005056B85CC51EEBA8D5E8878B5FA1FA,LA,,,E,,,,,Y
005056BF63C01EECB39564F06B791B65,LA,,,,,,,,Y
005056BFC8E81EECB4F1D9E78EE25990,LA,,,E,,,,,
005056BFC8E81EECB4F1D9E5F1B61990,LA,13,,E,,,,,
005056BFAFAF1EDC80864569375EE9D0,LA,,,2,,,,,Y
005056BFF94F1EEC98E5D8CB0EC2C767,LA,13,,E,,,,,
005056B864471ED9B3E32DB166D2AE8B,LA,,,E,,,,,
005056B8A9EA1EEAB0A46540789A8E35,LA,,,E,,,,,
005056BFAFAF1EDCB5F5750F3CB29E78,LA,,,,,,,,Y
005056BFF94F1EDCB982209DC0835F0A,LA,,,E,,,,,
005056BF63C01EDCB3F4820B797B7650,LA,,,,,,,,Y
005056BFF94F1EDCB9822098EF2F9F0A,LA,,,E,,,,,
005056BFF94F1EDCB982209693C9BF0A,LA,,,E,,,,,
005056B829D81EDAA7A6B7FA91D03AB4,LA,,,E,,,,,N
005056BFC8E81EECB4F1E95924E95A99,LA,13,,E,,,,,
005056BFC8E81EECB4F1E957823B3A99,LA,,,E,,,,,
005056BFC8E81EECB4F1E955F92C3A99,LA,13,,E,,,,,
005056BFC8E81EECB4F1E95308525A99,LA,,,E,,,,,
005056BFC8E81EECB4F254EC8F097FF0,LA,,,E,,,,,Y
005056BF63C01EECB48CD4D4337323CB,LA,,,E,,,,,
005056BF63C01EECB48CD4D282E9A3CB,LA,,,E,,,,,
005056BFC8E81EDCBFBF9D1E3596C6C7,LA,,,E,,,,,
005056BF63C01EDC8BB8449A0A92B641,LA,,,E,,,,,Y
005056BFC8E81EECB4F1F828F8F05BA7,LA,,,E,,,,,
005056BFC8E81EECB4F1F828F8BC5BA7,LA,,,E,,,,,
005056BFC8E81EDC98B67DE1DFE81062,LA,,,E,,,,,Y
005056BFC8E81EECB4F1F8254A685BA7,LA,,,E,,,,,
005056BFC8E81EECB4F1F82378087BA7,LA,,,E,,,,,
005056BFC8E81EDCBFBF9D1B174FE6C7,LA,,,E,,,,,
005056BFC8E81EDCBFBF9D1B174746C7,LA,,,E,,,,,
005056B829D81EEAB7DF9ED397322473,LA,,,E,,,,,Y
005056BF63C01EECB48D07835CA125C8,LA,,,E,,,,,
005056BF63C01EECB48D07835C9965C8,LA,,,E,,,,,
005056BFAFAF1EDC8C83CB031A58F5A8,LA,,,E,,,,,Y
005056BF63C01EECB48D0F9E97C006BE,LA,,,E,,,,,
005056BF63C01EECB48D0F9E978926BE,LA,,,E,,,,,
005056BF63C01EECB48D0F8D37BA86BE,LA,13,,E,,,,,
005056BFAFAF1EDBBD8CBB9911D7F14C,LA,,,E,,,,,Y
005056BF63C01EECB48D198C30FF06CA,LA,12,,E,,,,,
005056BF63C01EECB48D198C30E386CA,LA,,,E,,,,,
005056BF63C01EECB48D22A6DC000729,LA,,,E,,,,,
005056BF63C01EECB48D22A6DBEE2729,LA,13,,E,,,,,
005056BF63C01EECB48D22A1CF312729,LA,,,E,,,,,
005056BF63C01EECB48D22934D58C722,LA,12,,E,,,,,
005056BF63C01EECB48D2C4D56A827C6,LA,,,E,,,,,
005056BF63C01EECB48D2C4BA78F67C6,LA,13,,E,,,,,
005056BF63C01EECB48D2C4BA78C07C6,LA,13,,E,,,,,
005056BF63C01EECB2F67E59B49BF376,LA,13,,E,,,,,
005056B8A9EA1EDABD86E62C1FFBEBB7,LA,12,,E,,,,,
005056B829D81EDB96807B61089775C0,LA,07,,E,,,,,
005056BF63C01EECB48D34F65CDFC7CC,LA,13,,E,,,,,
005056BF63C01EECB48D34F4996E67CC,LA,13,,E,,,,,
005056BF63C01EECB48D34F268CCA7CC,LA,,,E,,,,,
005056BFC8E81EECB4F210A4BA443CB4,LA,,,E,,,,,
005056BF63C01EECB48D34F2687EE7CC,LA,,,E,,,,,
005056BF63C01EECB48D34F07374A7CC,LA,13,,E,,,,,
005056BF63C01EECB48D34EE40F227CC,LA,13,,E,,,,,
005056BF63C01EECB48D34EE40C187CC,LA,,,E,,,,,
005056BF63C01EECB48D34EE4098C7CC,LA,13,,E,,,,,
005056BF63C01EECB3C1E1F21CA7F288,LA,13,,E,,,,,
005056BF63C01EECB48D3F70D953C8C3,LA,,,E,,,,,
005056BF63C01EECB48D3F6D214A08C3,LA,13,นครหลวง,E,,,,,
005056BF63C01EECB48D3F6D210DC8C3,LA,13,นครหลวง,E,,,,,
005056BF63C01EECB48D3F6B59CC08C3,LA,13,,E,,,,,
005056BF63C01EECB48D3F6B596B88C3,LA,13,,E,,,,,
005056BF63C01EECB48D4880514428C8,LA,,,E,,,,,
005056BF63C01EECB48D53299E4729B5,LA,,,E,,,,,
005056B85CC51EEB9BF28B54338A962D,LA,,,E,,,,,
005056BF63C01EECB48D68436F694AA2,LA,,,E,,,,,
005056BF63C01EECB48D684116E58AA2,LA,,,E,,,,,
005056BF63C01EECB48D683ED17D2AA2,LA,,,E,,,,,
005056BF63C01EECB48D73ED9216EAA7,LA,,,E,,,,,
005056BFF94F1EECB982324E3438202E,LA,,,E,,,,,
005056BF63C01EECB48D953F252F6C9E,LA,,,E,,,,,
005056B864471EEA9088300897AEBD53,LA,,,E,,,,,
005056B8A9EA1EDBAC9B0C6C80D324A7,LA,,,,,,,,Y
005056BFF94F1EDCBAFDC87291684873,LA,,,,,,,,Y
005056BFAFAF1EDCBEA8A02A8942F77A,LA,13,,E,,,,,
005056BFC8E81EECB4F23998FBB6DEE0,LA,,,,,1999,1,,Y
005056BF63C01EECB48DEE1036FA90A3,LA,,,E,,1970,1,,Y
005056BF63C01EECB48DF3F91DB4D0AD,LA,,,,,1992,1,,Y
005056BF63C01EECB48DF3F91DB470AD,LA,,,,,2000,1,,Y
005056BF63C01EECB48DF3F30241D0AD,LA,,,,,1992,1,,Y
005056BFC8E81EECB4F23996A4A7FEE0,LA,,,,,1992,1,,Y
005056BFC8E81EDC91F663DFD35E4007,LA,,,E,,1991,1,,Y
005056BFF94F1EDCB49003B7329E2407,LA,,,,,1992,1,,Y
005056BFAFAF1EECBDF6BE4A5DDB5CCC,LA,,,2,,1990,1,,Y
005056BFF94F1EDCB49008A82C88240B,LA,,,,,1995,1,,Y
005056BFF94F1EDCB49008A55F11C40B,LA,,,,,1992,1,,Y
005056BFF94F1EDCB49008A55ECC040B,LA,,,,,1992,1,,Y
005056BFC8E81EDC81D0747075C0E601,LA,,,E,,1999,1,,Y
005056BFF94F1EDCB49008A38893C40B,LA,,,,,1996,1,,Y
005056BFF94F1EDCB49008A46F29E40B,LA,,,,,1901,1,,Y
005056BFF94F1EDCB490089F4F97040B,LA,,,,,1992,1,,Y
005056BF63C01EECA89060282385E0C5,LA,,,,,2003,1,,Y
005056BFF94F1EDCB4900D63AD87040D,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4900D60CBC4840D,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4901126AD722484,LA,,,,,1992,1,,Y
005056BF63C01EECB48DEE1036F150A3,LA,,,,,1992,1,,Y
005056BFAFAF1EECA186171C7D6DAB5F,LA,,,E,,1999,1,,Y
005056BFF94F1EDCBAFDC86F1655C873,LA,,,,,1992,1,,Y
005056BFF94F1EECBA8008BC00CEFBB8,LA,,,,,1992,1,,Y
005056BFC8E81EECB4F23EBF17275EE4,LA,,,,,1992,1,,Y
005056BFAFAF1EEC95D40584B78F296A,LA,,,E,,1991,1,,Y
005056BFF94F1EECB0E25B3F936F3EC0,LA,,,E,,1993,1,,Y
005056BFC8E81EDCB4932397AEF36506,LA,,,,,1992,1,,Y
005056BFC8E81EECB4F23EBAEED45EE4,LA,,,,,2000,1,,Y
005056BFAFAF1EEBBDA6129E62466CA4,LA,,,E,,1991,1,,Y
005056BFC8E81EECB4F243E437759EEA,LA,,,,,1990,1,,Y
005056BFC8E81EECB4F24A0DDFCD9EEE,LA,,,,,1992,1,,Y
005056BFC8E81EECB4F24A072634DEEE,LA,,,,,1994,1,,Y
005056BFC8E81EECB4F24FF76E277FEE,LA,,,,,1992,1,,Y
005056BFC8E81EECB4F24FF76E141FEE,LA,,,,,1992,1,,Y
005056BFF94F1EECB4DB78FAE8731D27,LA,,,,,1990,1,,Y
005056BFC8E81EECB4F25AA6A265BFF5,LA,,,,,1992,1,,Y
005056BFC8E81EECB4F25AA6A22FBFF5,LA,,,,,1991,1,,Y
005056BFC8E81EECB4F25AA38D22BFF5,LA,,,,,1992,1,,Y
005056BFC8E81EECB4F25AA05FBCFFF5,LA,,,,,1992,1,,Y
005056BFF94F1EECAE9ADB884FC18663,LA,,,,,1991,1,,Y
005056BFC8E81EECB4F25F8E14E3DFF8,LA,,,,,1992,1,,Y
005056BFF94F1EECBC9472ACAA66B4AD,LA,,,,,1991,1,,Y
005056BFC8E81EDCB4F2649994F440F8,LA,,,,,1992,1,,Y
005056BFF94F1EECB4F49A3694F86CC6,LA,,,,,1992,1,,Y
005056BFF94F1EECB4F49A34C80F6CC6,LA,,,,,1992,1,,Y
005056BFF94F1EECB4F49A31F6B84CC6,LA,,,,,1990,1,,Y
005056BFF94F1EECB4F49A3111656CC6,LA,,,,,1989,1,,Y
005056BFF94F1EECB4F49F914A8D4CCB,LA,,,,,1996,1,,Y
005056BFF94F1EECB4F49F8D9AF94CCB,LA,,,,,1996,1,,N
D1C28602FDCA1ED6B8AB19D1A009F611,LA,,,,,1975,1,2015-12-23T01:11:45Z,Y
005056BFC8E81EECB4C56C03D62B8182,LA,,,,,1992,1,,Y
005056BFF94F1EECB4F4A4E97C03EDA8,LA,,,,,1992,1,,Y
005056BFF94F1EECB4F4A4E639B58DA8,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7B7D5CF2851D5,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7B7D5CEBFB1D5,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7B7D25C6DD1D5,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7BD8065E5D1D7,LA,,,2,,1982,1,,Y
005056BFF94F1EECB4F49F914A2B0CCB,LA,,,,,2009,1,,Y
005056BF63C01EDCAB89BF1ABBA62E8A,LA,,,,,2001,1,,Y
005056BFF94F1EDC8CCF07F482A51BAC,LA,,,E,,1993,1,,Y
005056BFF94F1EECBC9472A86F8354AD,LA,,,,,1992,1,,Y
005056BF63C01EECB48DEE15D84510A3,LA,,,E,,2001,1,,Y
005056BF63C01EECB3C2439735E83821,LA,,,E,,1993,1,,Y
005056BF63C01EDCB3F487EB4D3D1749,LA,,,E,,1995,1,,Y
005056BFC8E81EDD80F0B8946642A8E4,LA,,,,,1992,1,,Y
005056BFF94F1EECB98243843D7F0147,LA,,,,,1992,1,,Y
005056B85CC51ED8BF913E9337409076,LA,,,E,,1988,1,2019-07-05T03:23:28Z,Y
005056B829D81EEBB79B0DD5F029C469,LA,,,E,,1991,1,,Y
005056B829D81EEBB5D21A8732F19E74,LA,,,E,,1991,1,,Y
005056BF63C01EDCB5BD877A979468CF,LA,,,E,,1990,1,,Y
005056B829D81EDBB3A41D81FC97D81D,LA,,,,,2000,1,,Y
005056BFF94F1EECB982438067918147,LA,,,,,1992,1,,Y
005056BFF94F1EECBA800D9B13A61C99,LA,,,,,1992,1,,Y
005056BF63C01EED82EB276DEFD4EF14,LA,,,,,1992,1,,Y
005056BFC8E81EDC8AECD7B307C837E9,LA,,,E,,2001,1,,Y
005056BF63C01EDCB58B0D10014A70E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B0D0D0C47F0E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B0D0B9DCC90E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B0D09F9ADB0E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B1339B692B0EC,LA,,,,,1992,1,,N
005056BF63C01EDCB58B189459D710EE,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B189229A850EE,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B1892298030EE,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B188EB21EF0EE,LA,,,,,1992,1,,Y
005056BFC8E81EECACEACBB94EBBD591,LA,,,,,2001,1,,Y
005056BF63C01EDCB58B1DFE5FA811EF,LA,,,,,1992,1,,Y
005056B829D81EDBBC9107E88B4F7199,LA,,,E,,1994,1,,Y
005056B829D81EDBA5F692AF3E9A102C,LA,,,E,,1991,1,,Y
005056BFC8E81EDD80F0B890D0B328E4,LA,,,,,1989,1,,Y
005056BF63C01EDCB58B2DA9BCD111F7,LA,,,,,1988,1,,Y
005056BF63C01EDCB58B32EC921BF2B5,LA,,,,,1992,1,,Y
005056BF63C01EED82EB276A935DAF14,LA,,,,,1992,1,,Y
005056B864471EDBB89940DEA91A81D2,LA,,,E,,1987,1,,Y
0017A4770E061ED798E3B2C6518B20BF,LA,,,,,1987,1,,Y
005056BF63C01EDCB58B3D856C28B306,LA,,,,,1999,1,,Y
005056BF63C01EDCB58B3D845D9E3306,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B42752A07F30B,LA,,,,,1990,1,,Y
005056B85CC51EEBB996E0159FCB1924,LA,,,E,,2000,1,,Y
005056BF63C01EED82EB27695A7EAF14,LA,,,,,1901,1,,Y
005056B8A9EA1ED995AAA17AD7BEA106,LA,,,,,1901,1,,N
005056BFF94F1EEC87DADC9F6A3AE137,LA,,,,,1981,1,,Y
005056BF63C01EDCB58B4C3302E69422,LA,,,,,2002,1,,N
005056BF63C01EDCB58B4C33F1A59422,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B4C3101435422,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B5128B8D69423,LA,,,,,2000,1,,Y
005056BF63C01EDCB58B5128B8B05423,LA,,,,,1999,1,,Y
005056BF63C01EDCB58B5620A29C1425,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B561CC418F425,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B5AE0CE08F42A,LA,,,,,1992,1,,Y
005056BFC8E81EDD80F0B88E4379C8E4,LA,,,,,1992,1,,Y
0017A4770E001ED6BFAC6DAC89FC20BD,LA,,,E,,1995,1,2017-02-25T13:03:37Z,Y
005056BFF94F1EDCB58DBC8D61855B83,LA,,,,,1992,1,,Y
005056BFF94F1EDCB58DBC8C797FBB83,LA,,,,,1992,1,,Y
005056BFF94F1EDCB58DC21B92007B85,LA,,,,,1994,1,,Y
005056BFF94F1EDCB58DC218C8C9DB85,LA,,,,,1997,1,,Y
005056B85CC51EDBA7F39013D85921EC,LA,,,E,,1991,1,,Y
0017A4770E0A1ED884EBFD7FC83720C3,LA,,,E,,1963,1,,Y
005056BFF94F1EDCB58DC6737C209BD2,LA,,,,,1992,1,,Y
005056BF63C01EED8894E7F294851548,LA,,,,,1992,1,,Y
005056BFF94F1EDCB58DC66D4F017BC9,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7BD806627D1D7,LA,,,,,1999,1,,Y
005056BFF94F1EDCB58DC9D4316BDC9C,LA,,,,,1990,1,,Y
005056BFF94F1EECBC9477A3733754B0,LA,,,,,1992,1,,Y
005056BFC8E81EECB590DB45913F16A7,LA,,,,,1992,1,,Y
005056BF63C01EED8894E7F2945A3548,LA,,,,,1999,1,,Y
005056BF63C01EDCA284E9F2C2030DA9,LA,,,,,1990,1,,Y
005056BFC8E81EDCBFBFBE597105887C,LA,,,,,1992,1,,Y
005056BFF94F1EECBA801278FD77BCE2,LA,,,,,2000,1,,Y
005056BFC8E81EDCB6D44C4F40EA703D,LA,,,E,,1993,1,,Y
005056BFC8E81EDCB6D43D4567A2B036,LA,,,E,,1997,1,,Y
005056B864471EDAB7AD77C2F12A0D34,LA,,,E,,1993,1,,N
005056BFC8E81EED89A95A437A9AD882,LA,,,,,1992,1,,Y
005056BFF94F1EECB982504AE70EA15D,LA,,,,,1998,1,,Y
005056BFF94F1EECB982504856DBA15D,LA,,,,,1988,1,,Y
